vid,id,product_id,body,rate,done
238,43466614,9050914,"با سلام بنده با کلی تحقیق حضوری و غیر حضوری بین این لپ تاپ البته نسخه رم ۱۶ و لپ تاپ msi gf 63 ام اس ای رو خریدم . 
خب ببینید درسته که سی پی یو این لپ تاپ نسل ۱۲ ولی برای ام اس ای نسل ۱۰ و حتی قیمت این لپ تاپ پایین‌تره(مقایسه نسخه رم ۱۶ هستش نه رم ۸)
اما بزارید براتون بگم چرا من قیمتی حدود ۵۰۰ تومن بیشتر دادم و ام اس ای خریدم که سی پی یوش پایینتره
ببینید برند ام اس ای یک برند شناخته و معتبره و از جمله کیمینگه که تمام قطعات لپ تاپو خودش میزنه که قطعا قطعات سازگاری بیشتری باهم دارن 
اما این لپ تاپ قطعاتش برای برند های مختلف هستن و جمع آوری شده و این لپ تاپ شده و احتمال بسیار زیاد این هست که ی موقعی به اخلال بخورن وسط گیم سنگین باهم ساپورت نشن و یهو همه وی بر باد بره 
نکته ۲: این لپ تاپ توی کارهای عادی هم داغ می‌کنه بخاطر ظرافت و همون نکته قطعاتشه اما ام اس ای آخ نمیگه و فقط تو بازی داغ می‌کنه که عادیه و همه لپ تاپ ها داغ میکنن توی بازی .
نکته ۳: خودتون مقایسه کنید با اینکه این لپ تاپ قیمت پایین تری داره اما سی پیوش ۲ نسل قوی تره اما ام اس ای گرون تره ی مقایسه بکنید حتما ی دلیلی داره . هر قیمت کم و زیادی ی حکمتی داره.

الان هم من msi gf 63 thin 
Ram16
GTX 1650 4 g
i5 10500h
512 SSD 
دارم و واقعا عالیه 
روش RDR2
GTAV 
نصب کردم و عالیه و بنظرم ام اس ای رو تهیه کنید. قضاوت با خودتون",4,f
239,43454742,9050914,"سلام من در کل راضیم اما اگر برای کارای دانشجویی و راحت میخواین لپ تاپ ارزون تر بخرید یا حداقل ارتقا ندید من اشتباه کردم ک ارتقا دادم رم و حافظشو و دستگاه باز شد و پشیمونم اما اگ برای کارای سنگین مهندسی و عمرانی یا گیم میخوایید ارتقا بدید
توی تاریخ 23اذر1401خریدم 24تومن با کیف و موس بی سیم و پد موس و آنتی ویروس و ارتقا رم و حافظه به 16و1ترابایت و 12ماه گارانتی شد 27میلیون و 500هزارتومن البته تو بازار ازاد",4,f
240,43494306,4291430,عالی ممنون,5,f
247,42792640,4291430,"عالی بود فقط کمی گرون 
سرگرم کنندس",5,f
250,42562423,4291430,عالیه ههههه خیلی خیلی خوبه ولی کاش حافظه بیشتری داشت,5,f
254,42205842,4291430,عالیییی,5,f
264,43834356,5856710,واقعا نسبت به قیمتش خوبه ، کیفیت صداش و میکروفونش قابل قبوله ، خوب تو گوش فیت میشه و نمیفته ، ولی وقتی طولانی گوش بدی گوشت اذیت میشه و سر درد میشی ، البته در کل شرکت های چینی تو استفاده طولانی مدت کاراییشون از کار می افته.اینجاس میفهمیم اختلاف شیائومی و هوواوی و هایلو و امیزفیت و... که برندهای چینی هستن با برندهای سامسونگ و اپل چیه.متاسفانه اجناس چینی تداوم ندارن.,4,f
266,43822662,5856710,"سلام خدمت همه من اریپاد کیو سی وای تی 13 را یک هفته است که خریدم توصیه می کنم بخرید 
صدا عالی.     شارژ عالی نگه می دارد ",5,f
267,43817846,5856710,نزدیک یک ماهه دارمش تاحالا که بد نبوده,5,f
269,43816889,5856710,خیلی زود یکی از هدفونها کم صدا شد. منم حوصله مرجوع و پیگیری نداشتم.,3,f
271,43808189,5856710,"من تو این مدت کوتاهی که خریدم تقریبا شبانه روز دارم استفاده می کنم. 
خود گوشی ها حدود 8 ساعت عمر پخش موسیقی داره. نرم افزار واسطش رو اگر نصب کنید، هم میزان شارژ هر دو هدفون رو در لحظه میتونید مانیتور کنید، هم میتونید تنظیمات صدا رو به صورت شخصی سازی شده تغییر بدید. کیس هدفون رو فقط با سوکت کنسول و لپتاپ شارژ می کنم. روی هدفون ها چراغ نشانگر شارژ داره که وقتی فول شارژ بشن، آبی رنگن و در غیر این صورت قرمز.
ال ای دی روی کیس هم در حالت فول شارژ سبز، در شارژ متوسط آبی و شارژ کم قرمزه. بازی نمی کنم ولی موقع تماشای فیلم صدا و تصویر کاملا سینکه.
در کل خیلی راضیم از خرید. با کلی تحقیق انتخابش کردم. ",5,f
274,43800637,5856710,کسایی که مکالمه براشون مهم بدردشون نمیخوره,3,f
279,43795513,5856710,نسبت به قیمت خوبه,5,f
280,43783423,8392457,بدک نیست ولی نسبت به اونی که تو سایته تفاوت داره ,4,f
411,42560124,6997456,عالی عالی عالی,5,f
412,42445742,6997456,عالی,5,f
413,42229335,6997456,همه چیزش خوی بود ولی صدا ی گوشی خوب نبود و سر شارژر هم نداشت,3,f
552,38200876,8421550,موجود کنید,5,f
295,42798704,8392457,خیلی عالیه هم نظر کیفیت هم ارگونومی و هم ظاهر . خیلی زیبا و ظریف و خوش استایل هست .,5,f
299,41840889,8392457,"چوبیه و با پیچ بهم وصل میشه
یکم قیمتش نسبت به کیفیتش بالاست ولی در کل خوبه
در ضمن قابلیت تنظیم نداره! ",4,f
300,43833814,9422469,عالی ترین هدفون بیسیم,5,f
306,43733558,9422469,خیلی زود به دستم رسید، بسته بندی و همه چیز خیلی خوب بود البته من از خود انبار دیجی کالا خریدم شرکتهای دیگه رو نمیدونم,5,f
308,43601460,9422469,تو چند ساعت۵۰۰هزارتومان گرون میشه عجیب,4,f
310,43560081,9422469,"عالی
سالم و تمیز به دستم رسید",5,f
313,43444489,9422469,من برای برادرم هدیه خریدم بسیار راضی بود، اصل و پلمپ بود.,5,f
316,43372336,9422469,خوب و باکیفیت,5,f
319,43306396,9422469,کالای اصلی ارسال شد مسلما با بهترین کیفیت  بین هدفون ها,5,f
320,43776376,7301038,"من دو ماه هست که این لپ تاپ رو گرفتم توی این رنج قیمت بنظرم بهترین انتخاب بود .
من رمش رو تا ۱۲ ارتقا دادم و یه ssd128 هم روش گذاشتم از نظر سرعت عالی شده و خیلی ازش راضیم.
از عمر باطری و صدای بلندگوها عالی عمل میکنه .
درکل این لپ تاپ رو به کسانی که یه سیستم جمعو جور و شیکو با کیفیت میخوان و برای مصارف سنگین نمیخوان پیشنهاد میکنم",5,f
323,43705827,7301038,ویندوز 10 نصب کردم درایوراش رو از سایت گرفتم خطا میداد مجبور شدم ویندوز 11 نصب کردم,1,f
545,42989188,8421550,"قیمت تا 28 میلیون ارزش خرید دارد ن بیشتر
عمر مفید تبلت ها بین 3 تا 4 سال است و در زمان فروش تبلت ها به دلیل محبوبیت کم با افت قیمت و ضرر فروخته میشود",3,f
327,43496721,7301038,بعضی وقتها ناگهان صفحه سیاه میشه باید خاموش کنی تا درست بشه,3,f
329,43280491,7301038,مناسب,4,f
330,43277076,7301038,در کل برای کارهای روزمره خوبه,4,f
332,43222678,7301038,خیلی باکیفیت هستش,5,f
337,42900279,7301038,من خریدم همچین عالی و آکبند خیلی خوب بود,5,f
338,42784446,7301038,"لپتاپ 14 اینچی ASUS به دستم رسید.
بسیار عالی است.
از فروشنده ای به نام آداک شاپ خریداری کردم.
در کارتن خود لپتاپ و کاملا پلمپ و آکبند برایم ارسال شد و این موضوع خیلی برام مهم بود و به این خاطر از فروشنده ممنونم.
همراه با گارانتی است.
این لپتاپ خیلی خوبه و راضی هستم. قبلا 15 اینچ ایسر i5 4200 داشتم. 
اون قبلیه سنگین تر بود. این ایسوس را بخاطر وزن بسیار سبک ترجیح میدهم.
هارد SSD قرار دادم و رم هم گذاشتم مجموعا به 12گیگ ارتقا داده شد.
رم خودش سامسونگ 4 گیگ 3200 هست. گرافیک اش هم که اینتل یو اچ دی است که با رم خودم که اضافه کردم دیدم تا 6 گیگ share کرده.
کلا از این لپتاپ راضی هستم و پیشنهاد میکنم بخرید.",5,f
346,43655575,6453096,خیلی عالی,5,f
347,43549260,6453096,آیفون نیاز به تعریف نداره,5,f
349,43538916,6453096,سلام، من متاسفانه این ساعت رو چند روز پیش خریدم. وقتی به دستم رسید روشن نمیشد. شارژ هم نمیشد. مرجوعش کردم و متاسفام که به کامنت دوستان اعتماد نکردم!!,1,f
546,40428534,8421550,لطفا موجود کنید,5,f
355,43325399,6453096,با سلام ، بنده ده روز پیش رنگ مشکی سفارش دادم که آبی برام فرستادن مرجوع کردم ، و مجدد رنگ مشکی سفارش دادم که مجدد رنگ آبی،میدنایت ارسال شده که متاسفانه بخاطر اینکه وقت نداشتم مرجوع کنم مجبور شدم همون میدنایت رو نگر دارم,2,f
